data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6226619,120,CAO347,347,2014-12-26,2014,2,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Makary,Makari,12.5628,14.4442,1,BBC News; Xinhua,International,"Boko Haram attacked a number of Cameroonian villages starting on Dec.26 and continuing over the weekend, including: Amchide, Limani, Makari, Chogori, Doble, and Waza. The Cameroonian military opposed them, including the air force of Rapid Intervention Battalion. 41 Boko Haram fighters were killed in total, but they took their worst losses in Chogori at 34 killed. 1 Cameroonian soldier was killed on the Waza-Mora highway and 3 air force pilots were seriously injured.",1,1572403604,CMR
6226620,120,CAO348,348,2014-12-26,2014,2,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Waza,Waza,11.4043,14.5661,1,BBC News; Xinhua,International,"Boko Haram attacked a number of Cameroonian villages starting on Dec.26 and continuing over the weekend, including: Amchide, Limani, Makari, Chogori, Doble, and Waza. The Cameroonian military opposed them, including the air force of Rapid Intervention Battalion. 41 Boko Haram fighters were killed in total, but they took their worst losses in Chogori at 34 killed. 1 Cameroonian soldier was killed on the Waza-Mora highway and 3 air force pilots were seriously injured.",1,1572403604,CMR
5248433,120,CAO342,342,2014-12-26,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kolofata,11.1621,14.0115,2,Afriquinfos,Regional,"Africa Info reported that the President of the Cameroon Natonal Assembly went under heavy guard to the Safari locality near Kolofata, triggering an attempted hostage taking by Boko Haram which evolved into a significant offensive. The elite Rapid Intervention Battalion fought off the Boko Haram fighters. Specific casualties were not reported.",0,1561469020,CMR
6226617,120,CAO345,345,2014-12-26,2014,2,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Makary,Gori,12.5112,14.6273,2,BBC News; Xinhua,International,"Boko Haram attacked a number of Cameroonian villages starting on Dec.26 and continuing over the weekend, including: Amchide, Limani, Makari, Chogori, Doble, and Waza. The Cameroonian military opposed them, including the air force of Rapid Intervention Battalion. 41 Boko Haram fighters were killed in total, but they took their worst losses in Chogori at 34 killed. 1 Cameroonian soldier was killed on the Waza-Mora highway and 3 air force pilots were seriously injured.",34,1572403604,CMR
6226621,120,CAO349,349,2014-12-26,2014,2,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Tsanaga,Mayo Moskota,Mozogo,10.9638,13.9065,1,Daily Leadership (Nigeria); BBC News; Xinhua,Regional-International,At least 23 civilians were killed and Mbaljuel village in the Mozogo area burned down allegedly by Boko Haram militants.,23,1572403604,CMR
6226614,120,CAO341,341,2014-12-21,2014,1,Strategic developments,Non-violent transfer of territory,Military Forces of Cameroon (1982-),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Middle Africa,Cameroon,Extreme-Nord,Diamare,Maroua 2,Maroua,10.5909,14.3159,2,Daily Trust (Nigeria); BBC News,Regional-International,The Cameroonian military says it has dismantled a Boko Haram training camp in the Far North region. 84 children being trained there were freed. About 100 people suspected of having links to Boko Haram were also arrested over the weekend.,0,1572403604,CMR
6306270,120,CAO340,340,2014-12-17,2014,2,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,RFI,International,"Boko Haram has reportedly started making more use of landmines, and 8 Cameroonian soldiers have been reported killed by explosive devices of this kind over the last 10 days.",8,1572403775,CMR
6306855,120,CAO339,339,2014-12-17,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,RFI,International,"The Cameroonian military has reported that 116 Boko Haram fighters were killed during an hour of fighting around Amchide. A Cameroonian soldier was also killed, and another is missing. They said this was a particularly intense attack involving almost 1000 Boko Haram fighters.",117,1572403775,CMR
5248427,120,CAO337,337,2014-12-11,2014,2,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Ngouma,12.6240,14.3105,2,Afriquinfos,Regional,"The Cameroonian military announced that it has been carrying out major operations in the north near Lake Chad and Ngouma since Dec.6, which have led to 7 Boko Haram fighters killed and 25 detained, as well as the seizure of military equipment.",7,1561469020,CMR
6315941,120,CAO338,338,2014-12-11,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,Xinhua,International,The Cameroonian military has announced that 180 Boko Haram fighters were killed when 400 fighters attacked Amchide. No casualties were reported on the Cameroonian side.,180,1572403787,CMR
5248426,120,CAO336,336,2014-12-10,2014,1,Protests,Peaceful protest,Protesters (Cameroon),,6,,,0,60,Middle Africa,Cameroon,Centre,Mfoundi,Yaounde 6,Yaounde,3.8667,11.5167,1,AFP,International,Associations claiming to represent Cameroonian civil society have demonstrated against a proposed anti-terrorism law they perceive of as draconian.,0,1561469020,CMR
5248425,120,CAO335,335,2014-11-29,2014,1,Battles,Armed clash,Bamukumbit Communal Militia (Cameroon),,4,Baligangsen Communal Militia (Cameroon),,4,44,Middle Africa,Cameroon,Nord-Ouest,Ngo-ketunjia,Balikumbat,Balikumbat,5.9000,10.3833,1,Cameroon Tribune,National,A confrontation between the Bamukumbit and Baligangsen villages of the Balikumbut sub-division led to 1 fatality and the destruction of four houses in Baligangsen.,1,1561469020,CMR
5958874,120,CAO334,334,2014-11-26,2014,1,Strategic developments,Agreement,FDPC: Democratic Front for the People of the Central African Republic,,3,Government of Cameroon (1982-),,1,13,Middle Africa,Cameroon,Est,Lom-Et-Djerem,Bertoua 1,Bertoua,4.5765,13.6837,2,AFP; Reuters,International,"Agreement: The Government of Cameroon freed a rebel leader from CAR and secured the release of the 15 Cameroonians kidnapped by FDPC in September, along with a Polish priest and 10 civilians hostages from CAR.",0,1568053753,CMR
6249959,120,CAO333,333,2014-11-23,2014,1,Battles,Government regains territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Bonderi,11.2336,14.0134,2,Anadolu Agency,International,The Cameroonian army has reportedly killed around 100 Boko Haram militants and destroyed their training camp in the far north.,100,1572403697,CMR
5248417,120,CAO327,327,2014-11-09,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Fotokol,12.3731,14.2277,1,AFP,International,"Boko Haram fighters attacked six communities in northern Cameroon almost simultaneously using armored personnel carriers, including Fotokol, Kolofata and Talamade. The other locations were not reported. At least 3 civilians were killed in the attacks at Fotokol and the village chief of Talamade is killed. Cameroonian military sources have claimed 187 Boko Haram fighters were killed during the attacks by military forces.",31,1561469020,CMR
5248418,120,CAO328,328,2014-11-09,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kolofata,11.1621,14.0115,1,AFP,International,"Boko Haram fighters attacked six communities in northern Cameroon almost simultaneously using armored personnel carriers, including Fotokol, Kolofata and Talamade. The other locations were not reported. At least 3 civilians were killed in the attacks at Fotokol and the village chief of Talamade is killed. Cameroonian military sources have claimed 187 Boko Haram fighters were killed during the attacks by military forces.",31,1561469020,CMR
5248419,120,CAO329,329,2014-11-09,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Diamare,Maroua 2,Maroua,10.5909,14.3159,3,AFP,International,"Boko Haram fighters attacked six communities in northern Cameroon almost simultaneously using armored personnel carriers, including Fotokol, Kolofata and Talamade. The other locations were not reported. At least 3 civilians were killed in the attacks at Fotokol and the village chief of Talamade is killed. Cameroonian military sources have claimed 187 Boko Haram fighters were killed during the attacks by military forces.",94,1561469020,CMR
5248421,120,CAO330,330,2014-11-09,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Talamade,11.2839,14.0211,1,AFP,International,"Boko Haram fighters attacked six communities in northern Cameroon almost simultaneously using armored personnel carriers, including Fotokol, Kolofata and Talamade. The other locations were not reported. At least 3 civilians were killed in the attacks at Fotokol and the village chief of Talamade is killed. Cameroonian military sources have claimed 187 Boko Haram fighters were killed during the attacks by military forces.",31,1561469020,CMR
5248422,120,CAO331,331,2014-11-09,2014,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Fotokol,12.3731,14.2277,1,AFP,International,"Boko Haram fighters attacked six communities in northern Cameroon almost simultaneously using armored personnel carriers, including Fotokol, Kolofata and Talamade. The other locations were not reported. At least 3 civilians were killed in the attacks at Fotokol and the village chief of Talamade is killed. Cameroonian military sources have claimed 187 Boko Haram fighters were killed during the attacks by military forces.",3,1561469020,CMR
5248423,120,CAO332,332,2014-11-09,2014,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Talamade,11.2839,14.0211,1,AFP,International,"Boko Haram fighters attacked six communities in northern Cameroon almost simultaneously using armored personnel carriers, including Fotokol, Kolofata and Talamade. The other locations were not reported. At least 3 civilians were killed in the attacks at Fotokol and the village chief of Talamade is killed. Cameroonian military sources have claimed 187 Boko Haram fighters were killed during the attacks by military forces.",1,1561469020,CMR
5248416,120,CAO326,326,2014-11-08,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,1,AFP,International,"Suspected members of Islamist extremist group Boko Haram attacked a border town in Cameroon on Saturday, leading to six hours of fighting that killed a soldier and several insurgents, authorities said.",4,1561469020,CMR
5162160,120,CAO268,268,2014-11-06,2014,1,Strategic developments,Arrests,Police Forces of Cameroon (1982-),,1,Civilians (Ivory Coast),,7,17,Middle Africa,Cameroon,Littoral,Wouri,Douala 1,Douala,4.0469,9.7084,1,Africa Review,Regional,"Arrests: A former Ivorian minister and government spokesman under Laurent Gbagbo, Ahoua Don Mello, was arrested in Douala. Abidjan issued an international warrant for his arrest in 2011.",0,1557247985,CMR
5248414,120,CAO324,324,2014-10-31,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Fotokol,12.3731,14.2277,2,AFP,International,1 Cameroonian soldier was killed and another injured when their car hit a mine between Fotokol and Kousseri. The mine was reported to have been laid by Boko Haram fighters.,1,1561469020,CMR
5248415,120,CAO325,325,2014-10-31,2014,1,Battles,Armed clash,Unidentified Armed Group (Cameroon),,3,Military Forces of Cameroon (1982-),,1,13,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Koubougue,12.3686,14.2580,1,UN (unspecified),Other,"Clashes occurred between unnamed ""insurgents"" and Cameroonian troops, during which 5 civilians were killed.",5,1561469020,CMR
5248413,120,CAO323,323,2014-10-25,2014,1,Battles,Armed clash,Unidentified Armed Group (Central African Republic),,3,Military Forces of Cameroon (1982-),,1,13,Middle Africa,Cameroon,Est,Lom-Et-Djerem,Garoua Boulai,Garoua Boulai,5.8875,14.5508,2,Cameroon Tribune,National,Cameroonian defense forces clashed with an unidentified armed group from the Central African Republic and freed four hostages taken earlier that day.,0,1561469020,CMR
6226612,120,CAO319,319,2014-10-24,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,AFP; Xinhua,International,"Around the same time as a separate attack, 2 groups of Boko Haram fighters attempted to attack the villages of Limani and Amchide but were intercepted. 5 Boko Haram vehicles were destroyed and 27 Boko Haram fighters killed. 8 Cameroonian soldiers were killed and 11 others injured.",17,1572403604,CMR
6226613,120,CAO320,320,2014-10-24,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Limani,11.2331,14.1711,1,Xinhua; AFP,International,"Around the same time as a separate attack, 2 groups of Boko Haram fighters attempted to attack the villages of Limani and Amchide but were intercepted. 5 Boko Haram vehicles were destroyed and 27 Boko Haram fighters killed. 8 Cameroonian soldiers were killed and 11 others injured.",18,1572403604,CMR
5248407,120,CAO318,318,2014-10-24,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Fotokol,12.3731,14.2277,2,AFP,International,"12 Boko Haram fighters, 4 Nigerian civilians and 1 Cameroonian soldier were killed during an attack by Boko Haram on the village of Glawi near Fotokol, in the Far North, and a subsequent pursuit of Boko Haram forces carried out by Cameroonian soldiers which followed the militants to the border.",17,1561469020,CMR
5248411,120,CAO321,321,2014-10-24,2014,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Central African Republic),,3,Civilians (Cameroon),,7,37,Middle Africa,Cameroon,Nord,Benoue,Garoua 2,Dolere,9.4069,13.5148,1,Cameroon Tribune,National,An unidentified armed group from the Central African Republic kidnapped the chief of Dole.,0,1561469020,CMR
5248412,120,CAO322,322,2014-10-24,2014,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Central African Republic),,3,Civilians (Cameroon),,7,37,Middle Africa,Cameroon,Est,Lom-Et-Djerem,Garoua Boulai,Yokosire,5.8167,14.5667,1,Cameroon Tribune,National,"An unidentified armed group from the Central African Republic ambushed two trucks near the village of Yokosire between Oct.24-25, kidnapping 7 Cameroonians. While on their way back to CAR, they also kidnapped a shepherd.",0,1561469020,CMR
5248405,120,CAO316,316,2014-10-16,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,AFP,International,The Cameroonian government said that its army killed 107 Boko Haram fighters and lost 8 of its own soldiers during fighting between Oct.15-16 in Amchide and Limani. 30 civilians were also killed by Boko Haram fighters before the army arrived.,29,1561469020,CMR
5248406,120,CAO317,317,2014-10-16,2014,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Limani,11.2331,14.1711,1,AFP,International,The Cameroonian government said that its army killed 107 Boko Haram fighters and lost 8 of its own soldiers during fighting between Oct.15-16 in Amchide and Limani. 30 civilians were also killed by Boko Haram fighters before the army arrived.,28,1561469020,CMR
